TEMPORADA,# NIDO,ESPECIE,# HUEVOS,FECHA DE COLECTA,FECHA DE NACIMIENTO,CRIAS LOGRADAS,CRIAS NO LOGRADAS,ADOPTA,MES,AÑO,TASA DE SUPERVIVENCIA,,CRIAS LOGRADAS_1,,,,y = 19.872 + 1.280(Especie) + 0.012(Fecha) - 8.428(Temporada) - 0.008(Nido) + 0.851(Huevos)
A,262,GOLFINA,100,15/08/2022,29/09/2022,100,0,,9,2022,100.00%,,88.1786,,,,
A,263,GOLFINA,103,15/08/2022,29/09/2022,93,10,,9,2022,90.29%,,90.73859,,,,
A,264,GOLFINA,101,15/08/2022,29/09/2022,94,7,,9,2022,93.07%,,89.03193,,,,
A,265,GOLFINA,84,15/08/2022,29/09/2022,83,1,,9,2022,98.81%,,74.52532,,,,
A,266,GOLFINA,97,16/08/2022,30/09/2022,89,8,,9,2022,91.75%,,85.61861,,,,
A,267,GOLFINA,60,16/08/2022,30/09/2022,59,1,,9,2022,98.33%,,54.0454,,,,
A,268,GOLFINA,106,16/08/2022,30/09/2022,106,0,,9,2022,100.00%,,93.29858,,,,
A,269,GOLFINA,90,16/08/2022,30/09/2022,86,4,,9,2022,95.56%,,79.6453,,,,
A,270,GOLFINA,95,16/08/2022,30/09/2022,93,2,,9,2022,97.89%,,83.91195,,,,
A,271,GOLFINA,86,16/08/2022,30/09/2022,80,6,,9,2022,93.02%,,76.23198,,,,
A,272,GOLFINA,100,16/08/2022,30/09/2022,96,4,,9,2022,96.00%,,88.1786,,,,
A,273,GOLFINA,19,16/08/2022,30/09/2022,16,3,,9,2022,84.21%,,19.05887,,,,
A,274,GOLFINA,93,16/08/2022,30/09/2022,90,3,,9,2022,96.77%,,82.20529,,,,
A,275,GOLFINA,84,16/08/2022,30/09/2022,81,3,,9,2022,96.43%,,74.52532,,,,
A,276,GOLFINA,98,16/08/2022,30/09/2022,93,5,,9,2022,94.90%,,86.47194,,,,
A,277,GOLFINA,109,16/08/2022,30/09/2022,102,7,,9,2022,93.58%,,95.85857,,,,
A,278,GOLFINA,119,16/08/2022,30/09/2022,114,5,,9,2022,95.80%,,104.39187,,,,
A,279,GOLFINA,100,16/08/2022,30/09/2022,97,3,,9,2022,97.00%,,88.1786,,,,
A,280,GOLFINA,88,16/08/2022,30/09/2022,86,2,,9,2022,97.73%,,77.93864,,,,
A,281,GOLFINA,90,16/08/2022,30/09/2022,90,0,,9,2022,100.00%,,79.6453,,,,
A,282,GOLFINA,80,16/08/2022,30/09/2022,76,4,,9,2022,95.00%,,71.112,,,,
A,283,GOLFINA,90,16/08/2022,30/09/2022,79,11,,9,2022,87.78%,,79.6453,,,,
A,284,GOLFINA,71,17/08/2022,01/10/2022,69,2,,10,2022,97.18%,,63.43203,,,,
A,285,GOLFINA,96,17/08/2022,01/10/2022,93,3,,10,2022,96.88%,,84.76528,,,,
A,286,GOLFINA,72,17/08/2022,01/10/2022,70,2,,10,2022,97.22%,,64.28536,,,,
A,287,GOLFINA,84,17/08/2022,01/10/2022,81,3,,10,2022,96.43%,,74.52532,,,,
A,288,GOLFINA,65,17/08/2022,01/10/2022,61,4,,10,2022,93.85%,,58.31205,,,,
A,289,GOLFINA,122,17/08/2022,01/10/2022,113,9,,10,2022,92.62%,,106.95186,,,,
A,290,GOLFINA,61,17/08/2022,01/10/2022,57,4,,10,2022,93.44%,,54.89873,,,,
A,291,GOLFINA,98,17/08/2022,01/10/2022,93,5,,10,2022,94.90%,,86.47194,,,,
A,292,GOLFINA,103,17/08/2022,01/10/2022,103,0,,10,2022,100.00%,,90.73859,,,,
A,293,GOLFINA,90,17/08/2022,01/10/2022,85,5,,10,2022,94.44%,,79.6453,,,,
A,294,GOLFINA,99,17/08/2022,01/10/2022,93,6,,10,2022,93.94%,,87.32527,,,,
A,295,GOLFINA,80,17/08/2022,01/10/2022,78,2,,10,2022,97.50%,,71.112,,,,
A,296,GOLFINA,103,17/08/2022,01/10/2022,93,10,,10,2022,90.29%,,90.73859,,,,
A,297,GOLFINA,61,17/08/2022,01/10/2022,54,7,,10,2022,88.52%,,54.89873,,,,
A,298,GOLFINA,57,17/08/2022,01/10/2022,53,4,,10,2022,92.98%,,51.48541,,,,
A,299,GOLFINA,96,17/08/2022,01/10/2022,91,5,,10,2022,94.79%,,84.76528,,,,
A,300,GOLFINA,86,17/08/2022,01/10/2022,81,5,,10,2022,94.19%,,76.23198,,,,
A,301,GOLFINA,59,17/08/2022,01/10/2022,53,6,,10,2022,89.83%,,53.19207,,,,
A,302,GOLFINA,107,17/08/2022,01/10/2022,102,5,,10,2022,95.33%,,94.15191,,,,
A,303,GOLFINA,60,17/08/2022,01/10/2022,56,4,,10,2022,93.33%,,54.0454,,,,
A,304,GOLFINA,78,17/08/2022,01/10/2022,73,5,,10,2022,93.59%,,69.40534,,,,
A,305,GOLFINA,78,17/08/2022,01/10/2022,75,3,,10,2022,96.15%,,69.40534,,,,
A,306,GOLFINA,84,17/08/2022,01/10/2022,81,3,,10,2022,96.43%,,74.52532,,,,
A,307,GOLFINA,104,17/08/2022,01/10/2022,101,3,,10,2022,97.12%,,91.59192,,,,
A,308,GOLFINA,94,17/08/2022,01/10/2022,91,3,,10,2022,96.81%,,83.05862,,,,
A,309,GOLFINA,43,17/08/2022,01/10/2022,41,2,,10,2022,95.35%,,39.53879,,,,
A,310,GOLFINA,78,17/08/2022,01/10/2022,72,6,,10,2022,92.31%,,69.40534,,,,
A,311,GOLFINA,106,17/08/2022,01/10/2022,96,10,,10,2022,90.57%,,93.29858,,,,
A,312,GOLFINA,85,18/08/2022,02/10/2022,81,4,,10,2022,95.29%,,75.37865,,,,
A,313,GOLFINA,105,18/08/2022,02/10/2022,101,4,,10,2022,96.19%,,92.44525,,,,
A,314,GOLFINA,123,18/08/2022,02/10/2022,113,10,,10,2022,91.87%,,107.80519,,,,
A,315,GOLFINA,94,18/08/2022,02/10/2022,91,3,,10,2022,96.81%,,83.05862,,,,
A,316,GOLFINA,98,18/08/2022,02/10/2022,96,2,,10,2022,97.96%,,86.47194,,,,
A,317,GOLFINA,62,18/08/2022,02/10/2022,58,4,,10,2022,93.55%,,55.75206,,,,
A,318,GOLFINA,95,18/08/2022,02/10/2022,91,4,,10,2022,95.79%,,83.91195,,,,
A,319,GOLFINA,97,18/08/2022,02/10/2022,93,4,,10,2022,95.88%,,85.61861,,,,
A,320,GOLFINA,104,18/08/2022,02/10/2022,99,5,,10,2022,95.19%,,91.59192,,,,
A,321,GOLFINA,105,18/08/2022,02/10/2022,102,3,,10,2022,97.14%,,92.44525,,,,
A,322,GOLFINA,86,18/08/2022,02/10/2022,81,5,,10,2022,94.19%,,76.23198,,,,
A,323,GOLFINA,155,18/08/2022,02/10/2022,145,10,,10,2022,93.55%,,135.11175,,,,
A,324,GOLFINA,88,18/08/2022,02/10/2022,79,9,,10,2022,89.77%,,77.93864,,,,
A,325,GOLFINA,90,18/08/2022,02/10/2022,84,6,,10,2022,93.33%,,79.6453,,,,
A,326,GOLFINA,98,18/08/2022,02/10/2022,93,5,,10,2022,94.90%,,86.47194,,,,
A,327,GOLFINA,100,18/08/2022,02/10/2022,97,3,,10,2022,97.00%,,88.1786,,,,
A,328,GOLFINA,87,18/08/2022,02/10/2022,86,1,,10,2022,98.85%,,77.08531,,,,
A,329,GOLFINA,83,18/08/2022,02/10/2022,82,1,,10,2022,98.80%,,73.67199,,,,
A,330,GOLFINA,108,18/08/2022,02/10/2022,103,5,,10,2022,95.37%,,95.00524,,,,
A,331,GOLFINA,52,18/08/2022,02/10/2022,49,3,,10,2022,94.23%,,47.21876,,,,
A,332,GOLFINA,105,18/08/2022,02/10/2022,97,8,,10,2022,92.38%,,92.44525,,,,
A,333,GOLFINA,113,18/08/2022,02/10/2022,103,10,,10,2022,91.15%,,99.27189,,,,
A,334,GOLFINA,91,18/08/2022,02/10/2022,87,4,,10,2022,95.60%,,80.49863,,,,
A,335,GOLFINA,88,18/08/2022,02/10/2022,81,7,,10,2022,92.05%,,77.93864,,,,
A,336,GOLFINA,95,18/08/2022,02/10/2022,91,4,,10,2022,95.79%,,83.91195,,,,
A,337,GOLFINA,73,18/08/2022,02/10/2022,69,4,,10,2022,94.52%,,65.13869,,,,
A,338,GOLFINA,92,18/08/2022,02/10/2022,81,11,,10,2022,88.04%,,81.35196,,,,
A,339,GOLFINA,89,19/08/2022,03/10/2022,86,3,,10,2022,96.63%,,78.79197,,,,
A,340,GOLFINA,82,19/08/2022,03/10/2022,79,3,,10,2022,96.34%,,72.81866,,,,
A,341,GOLFINA,83,19/08/2022,03/10/2022,75,8,,10,2022,90.36%,,73.67199,,,,
A,342,GOLFINA,109,19/08/2022,03/10/2022,103,6,,10,2022,94.50%,,95.85857,,,,
A,343,GOLFINA,100,19/08/2022,03/10/2022,93,7,,10,2022,93.00%,,88.1786,,,,
A,344,GOLFINA,99,19/08/2022,03/10/2022,91,8,,10,2022,91.92%,,87.32527,,,,
A,345,GOLFINA,91,19/08/2022,03/10/2022,86,5,,10,2022,94.51%,,80.49863,,,,
A,346,GOLFINA,85,19/08/2022,03/10/2022,79,6,,10,2022,92.94%,,75.37865,,,,
A,347,GOLFINA,86,19/08/2022,03/10/2022,81,5,,10,2022,94.19%,,76.23198,,,,
A,348,GOLFINA,94,20/08/2022,04/10/2022,87,7,,10,2022,92.55%,,83.05862,,,,
A,349,GOLFINA,87,20/08/2022,04/10/2022,79,8,,10,2022,90.80%,,77.08531,,,,
A,350,GOLFINA,112,20/08/2022,04/10/2022,106,6,,10,2022,94.64%,,98.41856,,,,
A,351,GOLFINA,114,20/08/2022,04/10/2022,102,12,,10,2022,89.47%,,100.12522,,,,
A,352,GOLFINA,80,20/08/2022,04/10/2022,74,6,,10,2022,92.50%,,71.112,,,,
A,353,GOLFINA,40,20/08/2022,04/10/2022,35,5,,10,2022,87.50%,,36.9788,,,,
A,354,GOLFINA,54,21/08/2022,05/10/2022,51,3,,10,2022,94.44%,,48.92542,,,,
A,355,GOLFINA,60,21/08/2022,05/10/2022,57,3,,10,2022,95.00%,,54.0454,,,,
A,356,GOLFINA,100,21/08/2022,05/10/2022,93,7,,10,2022,93.00%,,88.1786,,,,
A,357,GOLFINA,90,21/08/2022,05/10/2022,86,4,,10,2022,95.56%,,79.6453,,,,
A,358,GOLFINA,88,21/08/2022,05/10/2022,81,7,,10,2022,92.05%,,77.93864,,,,
A,359,GOLFINA,111,21/08/2022,05/10/2022,103,8,,10,2022,92.79%,,97.56523,,,,
A,360,GOLFINA,96,21/08/2022,05/10/2022,93,3,,10,2022,96.88%,,84.76528,,,,
A,361,GOLFINA,109,21/08/2022,05/10/2022,101,8,,10,2022,92.66%,,95.85857,,,,
A,362,GOLFINA,106,21/08/2022,05/10/2022,99,7,,10,2022,93.40%,,93.29858,,,,
A,363,GOLFINA,92,21/08/2022,05/10/2022,87,5,,10,2022,94.57%,,81.35196,,,,
A,364,GOLFINA,103,21/08/2022,05/10/2022,103,0,,10,2022,100.00%,,90.73859,,,,
A,365,GOLFINA,87,21/08/2022,05/10/2022,84,3,,10,2022,96.55%,,77.08531,,,,
A,366,GOLFINA,97,21/08/2022,05/10/2022,95,2,,10,2022,97.94%,,85.61861,,,,
A,367,GOLFINA,60,21/08/2022,05/10/2022,57,3,,10,2022,95.00%,,54.0454,,,,
A,368,GOLFINA,50,21/08/2022,05/10/2022,46,4,,10,2022,92.00%,,45.5121,,,,
A,369,GOLFINA,94,21/08/2022,05/10/2022,90,4,,10,2022,95.74%,,83.05862,,,,
A,370,GOLFINA,86,21/08/2022,05/10/2022,84,2,,10,2022,97.67%,,76.23198,,,,
A,371,GOLFINA,100,21/08/2022,05/10/2022,100,0,,10,2022,100.00%,,88.1786,,,,
A,372,GOLFINA,94,21/08/2022,05/10/2022,91,3,,10,2022,96.81%,,83.05862,,,,
A,373,GOLFINA,61,21/08/2022,05/10/2022,60,1,,10,2022,98.36%,,54.89873,,,,
A,374,GOLFINA,103,21/08/2022,05/10/2022,100,3,,10,2022,97.09%,,90.73859,,,,
A,375,GOLFINA,90,21/08/2022,05/10/2022,87,3,,10,2022,96.67%,,79.6453,,,,
A,376,GOLFINA,102,21/08/2022,05/10/2022,89,13,,10,2022,87.25%,,89.88526,,,,
A,377,GOLFINA,130,21/08/2022,05/10/2022,123,7,,10,2022,94.62%,,113.7785,,,,
A,378,GOLFINA,114,21/08/2022,05/10/2022,109,5,,10,2022,95.61%,,100.12522,,,,
A,379,GOLFINA,82,21/08/2022,05/10/2022,79,3,,10,2022,96.34%,,72.81866,,,,
A,380,GOLFINA,100,21/08/2022,05/10/2022,96,4,,10,2022,96.00%,,88.1786,,,,
A,381,GOLFINA,88,21/08/2022,05/10/2022,84,4,,10,2022,95.45%,,77.93864,,,,
A,382,GOLFINA,98,21/08/2022,05/10/2022,93,5,,10,2022,94.90%,,86.47194,,,,
A,383,GOLFINA,112,21/08/2022,05/10/2022,111,1,,10,2022,99.11%,,98.41856,,,,
A,384,GOLFINA,97,21/08/2022,05/10/2022,93,4,,10,2022,95.88%,,85.61861,,,,
A,385,GOLFINA,114,21/08/2022,05/10/2022,108,6,,10,2022,94.74%,,100.12522,,,,
A,386,GOLFINA,113,21/08/2022,05/10/2022,108,5,,10,2022,95.58%,,99.27189,,,,
A,387,GOLFINA,97,21/08/2022,05/10/2022,91,6,,10,2022,93.81%,,85.61861,,,,
A,388,GOLFINA,100,21/08/2022,05/10/2022,97,3,,10,2022,97.00%,,88.1786,,,,
A,389,GOLFINA,52,21/08/2022,05/10/2022,41,11,,10,2022,78.85%,,47.21876,,,,
A,390,GOLFINA,90,21/08/2022,05/10/2022,82,8,,10,2022,91.11%,,79.6453,,,,
A,391,GOLFINA,62,21/08/2022,05/10/2022,55,7,,10,2022,88.71%,,55.75206,,,,
A,392,GOLFINA,108,22/08/2022,06/10/2022,101,7,,10,2022,93.52%,,95.00524,,,,
A,393,GOLFINA,106,22/08/2022,06/10/2022,102,4,,10,2022,96.23%,,93.29858,,,,
A,394,GOLFINA,56,22/08/2022,06/10/2022,54,2,,10,2022,96.43%,,50.63208,,,,
A,395,GOLFINA,110,22/08/2022,06/10/2022,106,4,,10,2022,96.36%,,96.7119,,,,
A,396,GOLFINA,100,22/08/2022,06/10/2022,97,3,,10,2022,97.00%,,88.1786,,,,
A,397,GOLFINA,104,22/08/2022,06/10/2022,99,5,,10,2022,95.19%,,91.59192,,,,
A,398,GOLFINA,100,22/08/2022,06/10/2022,98,2,,10,2022,98.00%,,88.1786,,,,
A,399,GOLFINA,100,22/08/2022,06/10/2022,89,11,,10,2022,89.00%,,88.1786,,,,
A,400,GOLFINA,116,22/08/2022,06/10/2022,113,3,,10,2022,97.41%,,101.83188,,,,
A,401,GOLFINA,50,22/08/2022,06/10/2022,40,10,,10,2022,80.00%,,45.5121,,,,
A,402,GOLFINA,108,22/08/2022,06/10/2022,101,7,,10,2022,93.52%,,95.00524,,,,
A,403,GOLFINA,110,22/08/2022,06/10/2022,103,7,,10,2022,93.64%,,96.7119,,,,
A,404,GOLFINA,100,22/08/2022,06/10/2022,93,7,,10,2022,93.00%,,88.1786,,,,
A,405,GOLFINA,106,22/08/2022,06/10/2022,105,1,,10,2022,99.06%,,93.29858,,,,
A,406,GOLFINA,87,22/08/2022,06/10/2022,83,4,,10,2022,95.40%,,77.08531,,,,
A,407,GOLFINA,80,22/08/2022,06/10/2022,78,2,,10,2022,97.50%,,71.112,,,,
A,408,GOLFINA,113,22/08/2022,06/10/2022,103,10,,10,2022,91.15%,,99.27189,,,,
A,409,GOLFINA,126,22/08/2022,06/10/2022,118,8,,10,2022,93.65%,,110.36518,,,,
A,410,GOLFINA,56,22/08/2022,06/10/2022,51,5,,10,2022,91.07%,,50.63208,,,,
A,411,GOLFINA,91,22/08/2022,06/10/2022,90,1,,10,2022,98.90%,,80.49863,,,,
A,412,GOLFINA,115,22/08/2022,06/10/2022,112,3,,10,2022,97.39%,,100.97855,,,,
A,413,GOLFINA,68,22/08/2022,06/10/2022,66,2,,10,2022,97.06%,,60.87204,,,,
A,414,GOLFINA,95,22/08/2022,06/10/2022,88,7,,10,2022,92.63%,,83.91195,,,,
A,415,GOLFINA,103,22/08/2022,06/10/2022,103,0,,10,2022,100.00%,,90.73859,,,,
A,416,GOLFINA,130,22/08/2022,06/10/2022,112,18,,10,2022,86.15%,,113.7785,,,,
A,417,GOLFINA,100,22/08/2022,06/10/2022,97,3,,10,2022,97.00%,,88.1786,,,,
A,418,GOLFINA,100,22/08/2022,06/10/2022,91,9,,10,2022,91.00%,,88.1786,,,,
A,419,GOLFINA,70,22/08/2022,06/10/2022,66,4,,10,2022,94.29%,,62.5787,,,,
A,420,GOLFINA,120,22/08/2022,06/10/2022,113,7,,10,2022,94.17%,,105.2452,,,,
A,421,GOLFINA,97,22/08/2022,06/10/2022,97,0,,10,2022,100.00%,,85.61861,,,,
A,422,GOLFINA,100,22/08/2022,06/10/2022,83,17,,10,2022,83.00%,,88.1786,,,,
A,423,GOLFINA,68,23/08/2022,07/10/2022,66,2,,10,2022,97.06%,,60.87204,,,,
A,424,GOLFINA,102,23/08/2022,07/10/2022,100,2,,10,2022,98.04%,,89.88526,,,,
A,425,GOLFINA,98,23/08/2022,07/10/2022,94,4,,10,2022,95.92%,,86.47194,,,,
A,426,GOLFINA,111,23/08/2022,07/10/2022,102,9,,10,2022,91.89%,,97.56523,,,,
A,427,GOLFINA,109,23/08/2022,07/10/2022,106,3,,10,2022,97.25%,,95.85857,,,,
A,428,GOLFINA,101,23/08/2022,07/10/2022,100,1,,10,2022,99.01%,,89.03193,,,,
A,429,GOLFINA,118,23/08/2022,07/10/2022,114,4,,10,2022,96.61%,,103.53854,,,,
A,430,GOLFINA,89,23/08/2022,07/10/2022,83,6,,10,2022,93.26%,,78.79197,,,,
A,431,GOLFINA,71,23/08/2022,07/10/2022,71,0,,10,2022,100.00%,,63.43203,,,,
A,432,GOLFINA,108,23/08/2022,07/10/2022,100,8,,10,2022,92.59%,,95.00524,,,,
A,433,GOLFINA,118,23/08/2022,07/10/2022,111,7,,10,2022,94.07%,,103.53854,,,,
A,434,GOLFINA,120,23/08/2022,07/10/2022,113,7,,10,2022,94.17%,,105.2452,,,,
A,435,GOLFINA,113,23/08/2022,07/10/2022,103,10,,10,2022,91.15%,,99.27189,,,,
A,436,GOLFINA,120,23/08/2022,07/10/2022,114,6,,10,2022,95.00%,,105.2452,,,,
A,437,GOLFINA,107,23/08/2022,07/10/2022,101,6,,10,2022,94.39%,,94.15191,,,,
A,438,GOLFINA,97,23/08/2022,07/10/2022,91,6,,10,2022,93.81%,,85.61861,,,,
A,439,GOLFINA,80,23/08/2022,07/10/2022,78,2,,10,2022,97.50%,,71.112,,,,
A,440,GOLFINA,90,23/08/2022,07/10/2022,89,1,,10,2022,98.89%,,79.6453,,,,
A,441,GOLFINA,90,24/08/2022,08/10/2022,80,10,,10,2022,88.89%,,79.6453,,,,
A,442,GOLFINA,86,24/08/2022,08/10/2022,81,5,,10,2022,94.19%,,76.23198,,,,
A,443,GOLFINA,102,24/08/2022,08/10/2022,102,0,,10,2022,100.00%,,89.88526,,,,
A,444,GOLFINA,111,24/08/2022,08/10/2022,110,1,,10,2022,99.10%,,97.56523,,,,
A,445,GOLFINA,99,24/08/2022,08/10/2022,90,9,,10,2022,90.91%,,87.32527,,,,
A,446,GOLFINA,85,24/08/2022,08/10/2022,79,6,,10,2022,92.94%,,75.37865,,,,
A,447,GOLFINA,107,24/08/2022,08/10/2022,97,10,,10,2022,90.65%,,94.15191,,,,
A,448,GOLFINA,67,24/08/2022,08/10/2022,64,3,,10,2022,95.52%,,60.01871,,,,
A,449,GOLFINA,100,24/08/2022,08/10/2022,89,11,,10,2022,89.00%,,88.1786,,,,
A,450,GOLFINA,60,24/08/2022,08/10/2022,54,6,,10,2022,90.00%,,54.0454,,,,
A,451,GOLFINA,84,24/08/2022,08/10/2022,78,6,,10,2022,92.86%,,74.52532,,,,
A,452,GOLFINA,107,24/08/2022,08/10/2022,100,7,,10,2022,93.46%,,94.15191,,,,
A,453,GOLFINA,107,24/08/2022,08/10/2022,103,4,,10,2022,96.26%,,94.15191,,,,
A,454,GOLFINA,88,24/08/2022,08/10/2022,86,2,,10,2022,97.73%,,77.93864,,,,
A,455,GOLFINA,117,24/08/2022,08/10/2022,106,11,,10,2022,90.60%,,102.68521,,,,
A,456,GOLFINA,128,24/08/2022,08/10/2022,121,7,,10,2022,94.53%,,112.07184,,,,
A,457,GOLFINA,57,24/08/2022,08/10/2022,50,7,,10,2022,87.72%,,51.48541,,,,
A,458,GOLFINA,87,24/08/2022,08/10/2022,84,3,,10,2022,96.55%,,77.08531,,,,
A,459,GOLFINA,103,24/08/2022,08/10/2022,99,4,,10,2022,96.12%,,90.73859,,,,
A,460,GOLFINA,123,24/08/2022,08/10/2022,103,20,,10,2022,83.74%,,107.80519,,,,
A,461,GOLFINA,92,24/08/2022,08/10/2022,87,5,,10,2022,94.57%,,81.35196,,,,
A,462,GOLFINA,80,24/08/2022,08/10/2022,71,9,,10,2022,88.75%,,71.112,,,,
A,463,GOLFINA,92,24/08/2022,08/10/2022,90,2,,10,2022,97.83%,,81.35196,,,,
A,464,GOLFINA,87,25/08/2022,09/10/2022,86,1,,10,2022,98.85%,,77.08531,,,,
A,465,GOLFINA,108,25/08/2022,09/10/2022,105,3,,10,2022,97.22%,,95.00524,,,,
A,466,GOLFINA,100,25/08/2022,09/10/2022,100,0,,10,2022,100.00%,,88.1786,,,,
A,467,GOLFINA,86,25/08/2022,09/10/2022,85,1,,10,2022,98.84%,,76.23198,,,,
A,468,GOLFINA,50,25/08/2022,09/10/2022,46,4,,10,2022,92.00%,,45.5121,,,,
A,469,GOLFINA,80,25/08/2022,09/10/2022,73,7,,10,2022,91.25%,,71.112,,,,
A,470,GOLFINA,40,25/08/2022,09/10/2022,36,4,,10,2022,90.00%,,36.9788,,,,
A,471,GOLFINA,88,25/08/2022,09/10/2022,80,8,,10,2022,90.91%,,77.93864,,,,
A,472,GOLFINA,86,25/08/2022,09/10/2022,81,5,,10,2022,94.19%,,76.23198,,,,
A,473,GOLFINA,80,25/08/2022,09/10/2022,80,0,,10,2022,100.00%,,71.112,,,,
A,474,GOLFINA,82,25/08/2022,09/10/2022,74,8,,10,2022,90.24%,,72.81866,,,,
A,475,GOLFINA,110,25/08/2022,09/10/2022,100,10,,10,2022,90.91%,,96.7119,,,,
A,476,GOLFINA,106,25/08/2022,09/10/2022,101,5,,10,2022,95.28%,,93.29858,,,,
A,477,GOLFINA,46,25/08/2022,09/10/2022,41,5,,10,2022,89.13%,,42.09878,,,,
A,478,GOLFINA,80,25/08/2022,09/10/2022,76,4,,10,2022,95.00%,,71.112,,,,
A,479,GOLFINA,100,25/08/2022,09/10/2022,96,4,,10,2022,96.00%,,88.1786,,,,
A,480,GOLFINA,86,25/08/2022,09/10/2022,81,5,,10,2022,94.19%,,76.23198,,,,
A,481,GOLFINA,50,26/08/2022,10/10/2022,42,8,,10,2022,84.00%,,45.5121,,,,
A,482,GOLFINA,80,26/08/2022,10/10/2022,80,0,,10,2022,100.00%,,71.112,,,,
A,483,GOLFINA,85,26/08/2022,10/10/2022,81,4,,10,2022,95.29%,,75.37865,,,,
A,484,GOLFINA,95,27/08/2022,11/10/2022,93,2,,10,2022,97.89%,,83.91195,,,,
A,485,GOLFINA,95,27/08/2022,11/10/2022,92,3,,10,2022,96.84%,,83.91195,,,,
A,486,GOLFINA,100,27/08/2022,11/10/2022,91,9,,10,2022,91.00%,,88.1786,,,,
A,487,GOLFINA,99,27/08/2022,11/10/2022,97,2,,10,2022,97.98%,,87.32527,,,,
A,488,GOLFINA,111,27/08/2022,11/10/2022,103,8,,10,2022,92.79%,,97.56523,,,,
A,489,GOLFINA,100,27/08/2022,11/10/2022,96,4,,10,2022,96.00%,,88.1786,,,,
A,490,GOLFINA,103,27/08/2022,11/10/2022,99,4,,10,2022,96.12%,,90.73859,,,,
A,491,GOLFINA,93,27/08/2022,11/10/2022,87,6,,10,2022,93.55%,,82.20529,,,,
A,492,GOLFINA,114,27/08/2022,11/10/2022,103,11,,10,2022,90.35%,,100.12522,,,,
A,493,GOLFINA,123,27/08/2022,11/10/2022,114,9,,10,2022,92.68%,,107.80519,,,,
A,494,GOLFINA,81,27/08/2022,11/10/2022,80,1,,10,2022,98.77%,,71.96533,,,,
A,495,GOLFINA,98,27/08/2022,11/10/2022,96,2,,10,2022,97.96%,,86.47194,,,,
A,496,GOLFINA,113,27/08/2022,11/10/2022,111,2,,10,2022,98.23%,,99.27189,,,,
A,497,GOLFINA,47,27/08/2022,11/10/2022,41,6,,10,2022,87.23%,,42.95211,,,,
A,498,GOLFINA,99,28/08/2022,12/10/2022,93,6,,10,2022,93.94%,,87.32527,,,,
A,499,GOLFINA,89,28/08/2022,12/10/2022,82,7,,10,2022,92.13%,,78.79197,,,,
A,500,GOLFINA,121,28/08/2022,12/10/2022,116,5,,10,2022,95.87%,,106.09853,,,,
A,501,GOLFINA,108,28/08/2022,12/10/2022,103,5,,10,2022,95.37%,,95.00524,,,,
A,502,GOLFINA,93,28/08/2022,12/10/2022,90,3,,10,2022,96.77%,,82.20529,,,,
A,503,GOLFINA,123,28/08/2022,12/10/2022,117,6,,10,2022,95.12%,,107.80519,,,,
A,504,GOLFINA,68,28/08/2022,12/10/2022,63,5,,10,2022,92.65%,,60.87204,,,,
A,505,GOLFINA,99,28/08/2022,12/10/2022,91,8,,10,2022,91.92%,,87.32527,,,,
A,506,GOLFINA,42,28/08/2022,12/10/2022,40,2,,10,2022,95.24%,,38.68546,,,,
A,507,GOLFINA,78,28/08/2022,12/10/2022,69,9,,10,2022,88.46%,,69.40534,,,,
A,508,GOLFINA,86,28/08/2022,12/10/2022,81,5,,10,2022,94.19%,,76.23198,,,,
A,509,GOLFINA,99,28/08/2022,12/10/2022,96,3,,10,2022,96.97%,,87.32527,,,,
A,510,GOLFINA,79,28/08/2022,12/10/2022,72,7,,10,2022,91.14%,,70.25867,,,,
A,511,GOLFINA,91,28/08/2022,12/10/2022,87,4,,10,2022,95.60%,,80.49863,,,,
A,512,GOLFINA,60,29/08/2022,13/10/2022,54,6,,10,2022,90.00%,,54.0454,,,,
A,513,GOLFINA,68,29/08/2022,13/10/2022,66,2,,10,2022,97.06%,,60.87204,,,,
A,514,GOLFINA,89,30/08/2022,14/10/2022,86,3,,10,2022,96.63%,,78.79197,,,,
A,515,GOLFINA,100,30/08/2022,14/10/2022,92,8,,10,2022,92.00%,,88.1786,,,,
A,516,GOLFINA,93,30/08/2022,14/10/2022,89,4,,10,2022,95.70%,,82.20529,,,,
A,517,GOLFINA,99,30/08/2022,14/10/2022,92,7,,10,2022,92.93%,,87.32527,,,,
A,518,GOLFINA,98,30/08/2022,14/10/2022,93,5,,10,2022,94.90%,,86.47194,,,,
A,519,GOLFINA,103,30/08/2022,14/10/2022,97,6,,10,2022,94.17%,,90.73859,,,,
A,520,GOLFINA,89,30/08/2022,14/10/2022,82,7,,10,2022,92.13%,,78.79197,,,,
A,521,GOLFINA,101,30/08/2022,14/10/2022,96,5,,10,2022,95.05%,,89.03193,,,,
A,522,GOLFINA,94,30/08/2022,14/10/2022,90,4,,10,2022,95.74%,,83.05862,,,,
A,523,GOLFINA,65,30/08/2022,14/10/2022,65,0,,10,2022,100.00%,,58.31205,,,,
A,524,GOLFINA,82,30/08/2022,14/10/2022,80,2,,10,2022,97.56%,,72.81866,,,,
A,525,GOLFINA,84,30/08/2022,14/10/2022,81,3,,10,2022,96.43%,,74.52532,,,,
A,526,GOLFINA,88,30/08/2022,14/10/2022,80,8,,10,2022,90.91%,,77.93864,,,,
